
--------------------------------------------------
Compute clip accuracy of UCF101 1 dataset.
Feature folder: /home/tranlaman/Public/data/extracted_features/new_test_data/features/c3d_ucf101_finetune_whole_split1_iter_20000_newfb_format/
Probability extention: prob
Clip accuracy on testset split 1 of UCF101 is 0.778060
Expriment finished at 2016-10-24 10:36:38.922406 
Per class accuracy
Class 99: ... 1.00
Class 100: ... 0.56

--------------------------------------------------
Clip two-stream cnn classification.
Clip accuracy on testset split 1 of UCF101 is 0.762694
Expriment finished at 2016-11-04 21:36:28.670613 
Per class accuracy
Class 0: ... 0.86
Class 1: ... 0.84
Class 2: ... 0.68
Class 3: ... 0.82
Class 4: ... 0.78
Class 5: ... 0.91
Class 6: ... 0.71
Class 7: ... 0.70
Class 8: ... 1.00
Class 9: ... 0.95
Class 10: ... 0.88
Class 11: ... 0.97
Class 12: ... 0.55
Class 13: ... 0.61
Class 14: ... 0.73
Class 15: ... 0.90
Class 16: ... 0.73
Class 17: ... 0.96
Class 18: ... 0.67
Class 19: ... 0.29
Class 20: ... 0.92
Class 21: ... 0.77
Class 22: ... 0.53
Class 23: ... 0.58
Class 24: ... 0.59
Class 25: ... 0.93
Class 26: ... 0.80
Class 27: ... 0.88
Class 28: ... 0.59
Class 29: ... 0.80
Class 30: ... 0.76
Class 31: ... 0.54
Class 32: ... 0.80
Class 33: ... 0.60
Class 34: ... 0.34
Class 35: ... 0.77
Class 36: ... 0.73
Class 37: ... 0.39
Class 38: ... 0.86
Class 39: ... 0.56
Class 40: ... 0.97
Class 41: ... 0.98
Class 42: ... 0.92
Class 43: ... 0.97
Class 44: ... 0.75
Class 45: ... 0.91
Class 46: ... 0.87
Class 47: ... 0.71
Class 48: ... 0.73
Class 49: ... 0.88
Class 50: ... 0.53
Class 51: ... 0.60
Class 52: ... 0.95
Class 53: ... 0.49
Class 54: ... 0.54
Class 55: ... 0.57
Class 56: ... 0.87
Class 57: ... 0.42
Class 58: ... 0.81
Class 59: ... 0.75
Class 60: ... 0.70
Class 61: ... 0.80
Class 62: ... 0.79
Class 63: ... 0.87
Class 64: ... 0.79
Class 65: ... 0.96
Class 66: ... 0.78
Class 67: ... 0.69
Class 68: ... 0.97
Class 69: ... 0.67
Class 70: ... 0.85
Class 71: ... 0.76
Class 72: ... 0.78
Class 73: ... 0.70
Class 74: ... 0.74
Class 75: ... 0.87
Class 76: ... 0.86
Class 77: ... 0.59
Class 78: ... 0.48
Class 79: ... 0.82
Class 80: ... 0.52
Class 81: ... 0.80
Class 82: ... 0.90
Class 83: ... 0.91
Class 84: ... 0.92
Class 85: ... 0.83
Class 86: ... 0.90
Class 87: ... 0.94
Class 88: ... 0.79
Class 89: ... 0.73
Class 90: ... 0.67
Class 91: ... 0.78
Class 92: ... 0.79
Class 93: ... 0.87
Class 94: ... 0.77
Class 95: ... 0.83
Class 96: ... 0.95
Class 97: ... 0.76
Class 98: ... 0.67
Class 99: ... 0.97
Class 100: ... 0.62

--------------------------------------------------
Video two-stream cnn classification.
Video accuracy on testset split 1 of UCF101 is 0.886069
Fusion ration is 0.330000
Expriment finished at 2016-11-04 21:36:35.931036 
Per class accuracy
Class 0: ... 0.98
Class 1: ... 1.00
Class 2: ... 0.95
Class 3: ... 0.89
Class 4: ... 0.94
Class 5: ... 0.95
Class 6: ... 0.84
Class 7: ... 0.83
Class 8: ... 1.00
Class 9: ... 1.00
Class 10: ... 1.00
Class 11: ... 1.00
Class 12: ... 0.66
Class 13: ... 0.79
Class 14: ... 0.83
Class 15: ... 0.98
Class 16: ... 0.78
Class 17: ... 1.00
Class 18: ... 0.89
Class 19: ... 0.53
Class 20: ... 1.00
Class 21: ... 0.97
Class 22: ... 0.67
Class 23: ... 0.73
Class 24: ... 0.73
Class 25: ... 1.00
Class 26: ... 0.93
Class 27: ... 1.00
Class 28: ... 0.93
Class 29: ... 1.00
Class 30: ... 0.97
Class 31: ... 0.59
Class 32: ... 1.00
Class 33: ... 0.79
Class 34: ... 0.39
Class 35: ... 0.87
Class 36: ... 0.86
Class 37: ... 0.47
Class 38: ... 1.00
Class 39: ... 0.78
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 0.97
Class 43: ... 1.00
Class 44: ... 0.94
Class 45: ... 1.00
Class 46: ... 0.92
Class 47: ... 0.87
Class 48: ... 0.86
Class 49: ... 0.97
Class 50: ... 0.72
Class 51: ... 0.68
Class 52: ... 1.00
Class 53: ... 0.62
Class 54: ... 0.88
Class 55: ... 0.80
Class 56: ... 0.97
Class 57: ... 0.61
Class 58: ... 0.95
Class 59: ... 0.83
Class 60: ... 0.84
Class 61: ... 0.90
Class 62: ... 0.86
Class 63: ... 0.96
Class 64: ... 0.89
Class 65: ... 1.00
Class 66: ... 0.89
Class 67: ... 1.00
Class 68: ... 1.00
Class 69: ... 0.86
Class 70: ... 0.87
Class 71: ... 0.87
Class 72: ... 0.86
Class 73: ... 0.95
Class 74: ... 0.91
Class 75: ... 0.94
Class 76: ... 1.00
Class 77: ... 0.77
Class 78: ... 0.59
Class 79: ... 0.94
Class 80: ... 0.68
Class 81: ... 0.96
Class 82: ... 1.00
Class 83: ... 0.97
Class 84: ... 0.98
Class 85: ... 1.00
Class 86: ... 0.97
Class 87: ... 1.00
Class 88: ... 0.98
Class 89: ... 0.79
Class 90: ... 0.89
Class 91: ... 1.00
Class 92: ... 0.89
Class 93: ... 1.00
Class 94: ... 0.88
Class 95: ... 0.93
Class 96: ... 1.00
Class 97: ... 0.89
Class 98: ... 0.80
Class 99: ... 1.00
Class 100: ... 0.86

--------------------------------------------------
Clip two-stream cnn classification.
Clip accuracy on testset split 1 of UCF101 is 0.835933
Expriment finished at 2016-11-04 21:59:35.352316 
Per class accuracy
Class 0: ... 0.85
Class 1: ... 0.87
Class 2: ... 0.79
Class 3: ... 0.90
Class 4: ... 0.92
Class 5: ... 0.98
Class 6: ... 0.85
Class 7: ... 0.67
Class 8: ... 1.00
Class 9: ... 0.97
Class 10: ... 0.96
Class 11: ... 1.00
Class 12: ... 0.54
Class 13: ... 0.80
Class 14: ... 0.74
Class 15: ... 0.99
Class 16: ... 0.76
Class 17: ... 0.98
Class 18: ... 0.86
Class 19: ... 0.36
Class 20: ... 0.94
Class 21: ... 0.89
Class 22: ... 0.63
Class 23: ... 0.63
Class 24: ... 0.79
Class 25: ... 1.00
Class 26: ... 0.86
Class 27: ... 0.98
Class 28: ... 0.93
Class 29: ... 0.94
Class 30: ... 0.94
Class 31: ... 0.58
Class 32: ... 0.84
Class 33: ... 0.63
Class 34: ... 0.37
Class 35: ... 0.82
Class 36: ... 0.77
Class 37: ... 0.44
Class 38: ... 0.93
Class 39: ... 0.58
Class 40: ... 0.99
Class 41: ... 1.00
Class 42: ... 0.97
Class 43: ... 0.99
Class 44: ... 0.80
Class 45: ... 0.94
Class 46: ... 0.87
Class 47: ... 0.73
Class 48: ... 0.90
Class 49: ... 0.94
Class 50: ... 0.67
Class 51: ... 0.59
Class 52: ... 0.98
Class 53: ... 0.65
Class 54: ... 0.79
Class 55: ... 0.59
Class 56: ... 0.96
Class 57: ... 0.45
Class 58: ... 0.82
Class 59: ... 0.73
Class 60: ... 0.83
Class 61: ... 0.84
Class 62: ... 0.83
Class 63: ... 0.94
Class 64: ... 0.80
Class 65: ... 0.98
Class 66: ... 0.77
Class 67: ... 0.79
Class 68: ... 0.98
Class 69: ... 0.73
Class 70: ... 0.88
Class 71: ... 0.84
Class 72: ... 0.83
Class 73: ... 0.93
Class 74: ... 0.87
Class 75: ... 0.97
Class 76: ... 0.91
Class 77: ... 0.55
Class 78: ... 0.54
Class 79: ... 0.94
Class 80: ... 0.71
Class 81: ... 0.99
Class 82: ... 0.97
Class 83: ... 0.92
Class 84: ... 1.00
Class 85: ... 0.93
Class 86: ... 0.98
Class 87: ... 0.98
Class 88: ... 0.86
Class 89: ... 0.90
Class 90: ... 0.88
Class 91: ... 0.95
Class 92: ... 0.88
Class 93: ... 0.97
Class 94: ... 0.90
Class 95: ... 0.95
Class 96: ... 0.99
Class 97: ... 0.86
Class 98: ... 0.76
Class 99: ... 0.99
Class 100: ... 0.64

--------------------------------------------------
Video two-stream cnn classification.
Video accuracy on testset split 1 of UCF101 is 0.887391
Fusion ration is 0.500000
Expriment finished at 2016-11-04 21:59:40.878711 
Per class accuracy
Class 0: ... 0.91
Class 1: ... 0.94
Class 2: ... 0.93
Class 3: ... 0.94
Class 4: ... 0.97
Class 5: ... 1.00
Class 6: ... 0.86
Class 7: ... 0.71
Class 8: ... 1.00
Class 9: ... 0.98
Class 10: ... 1.00
Class 11: ... 1.00
Class 12: ... 0.61
Class 13: ... 0.82
Class 14: ... 0.83
Class 15: ... 1.00
Class 16: ... 0.78
Class 17: ... 1.00
Class 18: ... 0.93
Class 19: ... 0.50
Class 20: ... 1.00
Class 21: ... 1.00
Class 22: ... 0.69
Class 23: ... 0.67
Class 24: ... 0.88
Class 25: ... 1.00
Class 26: ... 0.87
Class 27: ... 1.00
Class 28: ... 1.00
Class 29: ... 1.00
Class 30: ... 0.97
Class 31: ... 0.59
Class 32: ... 0.87
Class 33: ... 0.76
Class 34: ... 0.39
Class 35: ... 0.87
Class 36: ... 0.79
Class 37: ... 0.53
Class 38: ... 1.00
Class 39: ... 0.78
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 1.00
Class 43: ... 1.00
Class 44: ... 0.90
Class 45: ... 1.00
Class 46: ... 0.92
Class 47: ... 0.87
Class 48: ... 0.94
Class 49: ... 0.97
Class 50: ... 0.79
Class 51: ... 0.59
Class 52: ... 1.00
Class 53: ... 0.71
Class 54: ... 0.94
Class 55: ... 0.77
Class 56: ... 0.95
Class 57: ... 0.55
Class 58: ... 0.91
Class 59: ... 0.76
Class 60: ... 0.86
Class 61: ... 0.90
Class 62: ... 0.86
Class 63: ... 0.96
Class 64: ... 0.84
Class 65: ... 1.00
Class 66: ... 0.86
Class 67: ... 1.00
Class 68: ... 1.00
Class 69: ... 0.79
Class 70: ... 0.87
Class 71: ... 0.87
Class 72: ... 0.86
Class 73: ... 0.98
Class 74: ... 0.94
Class 75: ... 1.00
Class 76: ... 1.00
Class 77: ... 0.56
Class 78: ... 0.61
Class 79: ... 0.97
Class 80: ... 0.72
Class 81: ... 1.00
Class 82: ... 1.00
Class 83: ... 0.92
Class 84: ... 1.00
Class 85: ... 1.00
Class 86: ... 1.00
Class 87: ... 1.00
Class 88: ... 0.98
Class 89: ... 0.97
Class 90: ... 0.89
Class 91: ... 1.00
Class 92: ... 1.00
Class 93: ... 1.00
Class 94: ... 0.91
Class 95: ... 0.96
Class 96: ... 1.00
Class 97: ... 0.94
Class 98: ... 0.86
Class 99: ... 1.00
Class 100: ... 0.83

--------------------------------------------------
Clip two-stream cnn classification.
Clip accuracy on testset split 1 of UCF101 is 0.816617
Expriment finished at 2016-11-04 22:00:11.575043 
Per class accuracy
Class 0: ... 0.71
Class 1: ... 0.82
Class 2: ... 0.72
Class 3: ... 0.89
Class 4: ... 0.94
Class 5: ... 0.97
Class 6: ... 0.86
Class 7: ... 0.61
Class 8: ... 1.00
Class 9: ... 0.96
Class 10: ... 0.96
Class 11: ... 1.00
Class 12: ... 0.51
Class 13: ... 0.80
Class 14: ... 0.63
Class 15: ... 1.00
Class 16: ... 0.74
Class 17: ... 0.94
Class 18: ... 0.87
Class 19: ... 0.37
Class 20: ... 0.87
Class 21: ... 0.91
Class 22: ... 0.63
Class 23: ... 0.53
Class 24: ... 0.84
Class 25: ... 1.00
Class 26: ... 0.85
Class 27: ... 0.98
Class 28: ... 0.97
Class 29: ... 0.95
Class 30: ... 0.95
Class 31: ... 0.56
Class 32: ... 0.80
Class 33: ... 0.59
Class 34: ... 0.36
Class 35: ... 0.77
Class 36: ... 0.72
Class 37: ... 0.44
Class 38: ... 0.90
Class 39: ... 0.56
Class 40: ... 0.99
Class 41: ... 1.00
Class 42: ... 0.98
Class 43: ... 0.99
Class 44: ... 0.78
Class 45: ... 0.92
Class 46: ... 0.72
Class 47: ... 0.72
Class 48: ... 0.92
Class 49: ... 0.96
Class 50: ... 0.73
Class 51: ... 0.55
Class 52: ... 0.86
Class 53: ... 0.62
Class 54: ... 0.81
Class 55: ... 0.56
Class 56: ... 0.94
Class 57: ... 0.41
Class 58: ... 0.70
Class 59: ... 0.60
Class 60: ... 0.80
Class 61: ... 0.79
Class 62: ... 0.86
Class 63: ... 0.96
Class 64: ... 0.78
Class 65: ... 0.97
Class 66: ... 0.70
Class 67: ... 0.74
Class 68: ... 0.98
Class 69: ... 0.68
Class 70: ... 0.88
Class 71: ... 0.82
Class 72: ... 0.83
Class 73: ... 0.94
Class 74: ... 0.90
Class 75: ... 0.99
Class 76: ... 0.87
Class 77: ... 0.42
Class 78: ... 0.52
Class 79: ... 0.96
Class 80: ... 0.74
Class 81: ... 0.99
Class 82: ... 0.98
Class 83: ... 0.88
Class 84: ... 1.00
Class 85: ... 0.93
Class 86: ... 0.99
Class 87: ... 0.99
Class 88: ... 0.87
Class 89: ... 0.95
Class 90: ... 0.88
Class 91: ... 0.96
Class 92: ... 0.81
Class 93: ... 0.99
Class 94: ... 0.91
Class 95: ... 0.96
Class 96: ... 0.99
Class 97: ... 0.86
Class 98: ... 0.63
Class 99: ... 0.99
Class 100: ... 0.61

--------------------------------------------------
Video two-stream cnn classification.
Video accuracy on testset split 1 of UCF101 is 0.856463
Fusion ration is 0.670000
Expriment finished at 2016-11-04 22:00:16.842811 
Per class accuracy
Class 0: ... 0.70
Class 1: ... 0.81
Class 2: ... 0.78
Class 3: ... 0.94
Class 4: ... 1.00
Class 5: ... 0.98
Class 6: ... 0.86
Class 7: ... 0.69
Class 8: ... 1.00
Class 9: ... 0.96
Class 10: ... 1.00
Class 11: ... 1.00
Class 12: ... 0.50
Class 13: ... 0.82
Class 14: ... 0.70
Class 15: ... 1.00
Class 16: ... 0.82
Class 17: ... 1.00
Class 18: ... 0.89
Class 19: ... 0.44
Class 20: ... 0.85
Class 21: ... 1.00
Class 22: ... 0.64
Class 23: ... 0.63
Class 24: ... 0.91
Class 25: ... 1.00
Class 26: ... 0.87
Class 27: ... 1.00
Class 28: ... 1.00
Class 29: ... 1.00
Class 30: ... 0.97
Class 31: ... 0.57
Class 32: ... 0.82
Class 33: ... 0.64
Class 34: ... 0.39
Class 35: ... 0.82
Class 36: ... 0.75
Class 37: ... 0.56
Class 38: ... 0.98
Class 39: ... 0.70
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 1.00
Class 43: ... 1.00
Class 44: ... 0.90
Class 45: ... 0.93
Class 46: ... 0.84
Class 47: ... 0.84
Class 48: ... 0.94
Class 49: ... 1.00
Class 50: ... 0.85
Class 51: ... 0.59
Class 52: ... 0.88
Class 53: ... 0.60
Class 54: ... 0.94
Class 55: ... 0.69
Class 56: ... 0.95
Class 57: ... 0.39
Class 58: ... 0.66
Class 59: ... 0.63
Class 60: ... 0.82
Class 61: ... 0.88
Class 62: ... 0.86
Class 63: ... 1.00
Class 64: ... 0.84
Class 65: ... 0.97
Class 66: ... 0.79
Class 67: ... 0.97
Class 68: ... 1.00
Class 69: ... 0.68
Class 70: ... 0.87
Class 71: ... 0.87
Class 72: ... 0.86
Class 73: ... 1.00
Class 74: ... 0.97
Class 75: ... 1.00
Class 76: ... 0.95
Class 77: ... 0.47
Class 78: ... 0.61
Class 79: ... 0.97
Class 80: ... 0.80
Class 81: ... 1.00
Class 82: ... 1.00
Class 83: ... 0.90
Class 84: ... 1.00
Class 85: ... 0.97
Class 86: ... 1.00
Class 87: ... 1.00
Class 88: ... 0.98
Class 89: ... 1.00
Class 90: ... 0.86
Class 91: ... 1.00
Class 92: ... 0.84
Class 93: ... 1.00
Class 94: ... 0.91
Class 95: ... 0.96
Class 96: ... 1.00
Class 97: ... 0.92
Class 98: ... 0.60
Class 99: ... 1.00
Class 100: ... 0.81

--------------------------------------------------
Clip two-stream cnn classification.
Clip accuracy on testset split 1 of UCF101 is 0.816617
Expriment finished at 2016-11-04 23:31:48.621173 
Per class accuracy
Class 0: ... 0.71
Class 1: ... 0.82
Class 2: ... 0.72
Class 3: ... 0.89
Class 4: ... 0.94
Class 5: ... 0.97
Class 6: ... 0.86
Class 7: ... 0.61
Class 8: ... 1.00
Class 9: ... 0.96
Class 10: ... 0.96
Class 11: ... 1.00
Class 12: ... 0.51
Class 13: ... 0.80
Class 14: ... 0.63
Class 15: ... 1.00
Class 16: ... 0.74
Class 17: ... 0.94
Class 18: ... 0.87
Class 19: ... 0.37
Class 20: ... 0.87
Class 21: ... 0.91
Class 22: ... 0.63
Class 23: ... 0.53
Class 24: ... 0.84
Class 25: ... 1.00
Class 26: ... 0.85
Class 27: ... 0.98
Class 28: ... 0.97
Class 29: ... 0.95
Class 30: ... 0.95
Class 31: ... 0.56
Class 32: ... 0.80
Class 33: ... 0.59
Class 34: ... 0.36
Class 35: ... 0.77
Class 36: ... 0.72
Class 37: ... 0.44
Class 38: ... 0.90
Class 39: ... 0.56
Class 40: ... 0.99
Class 41: ... 1.00
Class 42: ... 0.98
Class 43: ... 0.99
Class 44: ... 0.78
Class 45: ... 0.92
Class 46: ... 0.72
Class 47: ... 0.72
Class 48: ... 0.92
Class 49: ... 0.96
Class 50: ... 0.73
Class 51: ... 0.55
Class 52: ... 0.86
Class 53: ... 0.62
Class 54: ... 0.81
Class 55: ... 0.56
Class 56: ... 0.94
Class 57: ... 0.41
Class 58: ... 0.70
Class 59: ... 0.60
Class 60: ... 0.80
Class 61: ... 0.79
Class 62: ... 0.86
Class 63: ... 0.96
Class 64: ... 0.78
Class 65: ... 0.97
Class 66: ... 0.70
Class 67: ... 0.74
Class 68: ... 0.98
Class 69: ... 0.68
Class 70: ... 0.88
Class 71: ... 0.82
Class 72: ... 0.83
Class 73: ... 0.94
Class 74: ... 0.90
Class 75: ... 0.99
Class 76: ... 0.87
Class 77: ... 0.42
Class 78: ... 0.52
Class 79: ... 0.96
Class 80: ... 0.74
Class 81: ... 0.99
Class 82: ... 0.98
Class 83: ... 0.88
Class 84: ... 1.00
Class 85: ... 0.93
Class 86: ... 0.99
Class 87: ... 0.99
Class 88: ... 0.87
Class 89: ... 0.95
Class 90: ... 0.88
Class 91: ... 0.96
Class 92: ... 0.81
Class 93: ... 0.99
Class 94: ... 0.91
Class 95: ... 0.96
Class 96: ... 0.99
Class 97: ... 0.86
Class 98: ... 0.63
Class 99: ... 0.99
Class 100: ... 0.61

--------------------------------------------------
Video two-stream cnn classification.
Video accuracy on testset split 1 of UCF101 is 0.856463
Fusion ration is 0.670000
Expriment finished at 2016-11-04 23:43:37.205269 
Per class accuracy
Class 0: ... 0.70
Class 1: ... 0.81
Class 2: ... 0.78
Class 3: ... 0.94
Class 4: ... 1.00
Class 5: ... 0.98
Class 6: ... 0.86
Class 7: ... 0.69
Class 8: ... 1.00
Class 9: ... 0.96
Class 10: ... 1.00
Class 11: ... 1.00
Class 12: ... 0.50
Class 13: ... 0.82
Class 14: ... 0.70
Class 15: ... 1.00
Class 16: ... 0.82
Class 17: ... 1.00
Class 18: ... 0.89
Class 19: ... 0.44
Class 20: ... 0.85
Class 21: ... 1.00
Class 22: ... 0.64
Class 23: ... 0.63
Class 24: ... 0.91
Class 25: ... 1.00
Class 26: ... 0.87
Class 27: ... 1.00
Class 28: ... 1.00
Class 29: ... 1.00
Class 30: ... 0.97
Class 31: ... 0.57
Class 32: ... 0.82
Class 33: ... 0.64
Class 34: ... 0.39
Class 35: ... 0.82
Class 36: ... 0.75
Class 37: ... 0.56
Class 38: ... 0.98
Class 39: ... 0.70
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 1.00
Class 43: ... 1.00
Class 44: ... 0.90
Class 45: ... 0.93
Class 46: ... 0.84
Class 47: ... 0.84
Class 48: ... 0.94
Class 49: ... 1.00
Class 50: ... 0.85
Class 51: ... 0.59
Class 52: ... 0.88
Class 53: ... 0.60
Class 54: ... 0.94
Class 55: ... 0.69
Class 56: ... 0.95
Class 57: ... 0.39
Class 58: ... 0.66
Class 59: ... 0.63
Class 60: ... 0.82
Class 61: ... 0.88
Class 62: ... 0.86
Class 63: ... 1.00
Class 64: ... 0.84
Class 65: ... 0.97
Class 66: ... 0.79
Class 67: ... 0.97
Class 68: ... 1.00
Class 69: ... 0.68
Class 70: ... 0.87
Class 71: ... 0.87
Class 72: ... 0.86
Class 73: ... 1.00
Class 74: ... 0.97
Class 75: ... 1.00
Class 76: ... 0.95
Class 77: ... 0.47
Class 78: ... 0.61
Class 79: ... 0.97
Class 80: ... 0.80
Class 81: ... 1.00
Class 82: ... 1.00
Class 83: ... 0.90
Class 84: ... 1.00
Class 85: ... 0.97
Class 86: ... 1.00
Class 87: ... 1.00
Class 88: ... 0.98
Class 89: ... 1.00
Class 90: ... 0.86
Class 91: ... 1.00
Class 92: ... 0.84
Class 93: ... 1.00
Class 94: ... 0.91
Class 95: ... 0.96
Class 96: ... 1.00
Class 97: ... 0.92
Class 98: ... 0.60
Class 99: ... 1.00
Class 100: ... 0.81

--------------------------------------------------
Clip two-stream cnn classification.
Clip accuracy on testset split 1 of UCF101 is 0.762694
Expriment finished at 2016-11-05 01:03:24.637190 
Per class accuracy
Class 0: ... 0.86
Class 1: ... 0.84
Class 2: ... 0.68
Class 3: ... 0.82
Class 4: ... 0.78
Class 5: ... 0.91
Class 6: ... 0.71
Class 7: ... 0.70
Class 8: ... 1.00
Class 9: ... 0.95
Class 10: ... 0.88
Class 11: ... 0.97
Class 12: ... 0.55
Class 13: ... 0.61
Class 14: ... 0.73
Class 15: ... 0.90
Class 16: ... 0.73
Class 17: ... 0.96
Class 18: ... 0.67
Class 19: ... 0.29
Class 20: ... 0.92
Class 21: ... 0.77
Class 22: ... 0.53
Class 23: ... 0.58
Class 24: ... 0.59
Class 25: ... 0.93
Class 26: ... 0.80
Class 27: ... 0.88
Class 28: ... 0.59
Class 29: ... 0.80
Class 30: ... 0.76
Class 31: ... 0.54
Class 32: ... 0.80
Class 33: ... 0.60
Class 34: ... 0.34
Class 35: ... 0.77
Class 36: ... 0.73
Class 37: ... 0.39
Class 38: ... 0.86
Class 39: ... 0.56
Class 40: ... 0.97
Class 41: ... 0.98
Class 42: ... 0.92
Class 43: ... 0.97
Class 44: ... 0.75
Class 45: ... 0.91
Class 46: ... 0.87
Class 47: ... 0.71
Class 48: ... 0.73
Class 49: ... 0.88
Class 50: ... 0.53
Class 51: ... 0.60
Class 52: ... 0.95
Class 53: ... 0.49
Class 54: ... 0.54
Class 55: ... 0.57
Class 56: ... 0.87
Class 57: ... 0.42
Class 58: ... 0.81
Class 59: ... 0.75
Class 60: ... 0.70
Class 61: ... 0.80
Class 62: ... 0.79
Class 63: ... 0.87
Class 64: ... 0.79
Class 65: ... 0.96
Class 66: ... 0.78
Class 67: ... 0.69
Class 68: ... 0.97
Class 69: ... 0.67
Class 70: ... 0.85
Class 71: ... 0.76
Class 72: ... 0.78
Class 73: ... 0.70
Class 74: ... 0.74
Class 75: ... 0.87
Class 76: ... 0.86
Class 77: ... 0.59
Class 78: ... 0.48
Class 79: ... 0.82
Class 80: ... 0.52
Class 81: ... 0.80
Class 82: ... 0.90
Class 83: ... 0.91
Class 84: ... 0.92
Class 85: ... 0.83
Class 86: ... 0.90
Class 87: ... 0.94
Class 88: ... 0.79
Class 89: ... 0.73
Class 90: ... 0.67
Class 91: ... 0.78
Class 92: ... 0.79
Class 93: ... 0.87
Class 94: ... 0.77
Class 95: ... 0.83
Class 96: ... 0.95
Class 97: ... 0.76
Class 98: ... 0.67
Class 99: ... 0.97
Class 100: ... 0.62

--------------------------------------------------
Video two-stream cnn classification.
Video accuracy on testset split 1 of UCF101 is 0.886069
Fusion ration is 0.330000
Expriment finished at 2016-11-05 01:15:46.338793 
Per class accuracy
Class 0: ... 0.98
Class 1: ... 1.00
Class 2: ... 0.95
Class 3: ... 0.89
Class 4: ... 0.94
Class 5: ... 0.95
Class 6: ... 0.84
Class 7: ... 0.83
Class 8: ... 1.00
Class 9: ... 1.00
Class 10: ... 1.00
Class 11: ... 1.00
Class 12: ... 0.66
Class 13: ... 0.79
Class 14: ... 0.83
Class 15: ... 0.98
Class 16: ... 0.78
Class 17: ... 1.00
Class 18: ... 0.89
Class 19: ... 0.53
Class 20: ... 1.00
Class 21: ... 0.97
Class 22: ... 0.67
Class 23: ... 0.73
Class 24: ... 0.73
Class 25: ... 1.00
Class 26: ... 0.93
Class 27: ... 1.00
Class 28: ... 0.93
Class 29: ... 1.00
Class 30: ... 0.97
Class 31: ... 0.59
Class 32: ... 1.00
Class 33: ... 0.79
Class 34: ... 0.39
Class 35: ... 0.87
Class 36: ... 0.86
Class 37: ... 0.47
Class 38: ... 1.00
Class 39: ... 0.78
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 0.97
Class 43: ... 1.00
Class 44: ... 0.94
Class 45: ... 1.00
Class 46: ... 0.92
Class 47: ... 0.87
Class 48: ... 0.86
Class 49: ... 0.97
Class 50: ... 0.72
Class 51: ... 0.68
Class 52: ... 1.00
Class 53: ... 0.62
Class 54: ... 0.88
Class 55: ... 0.80
Class 56: ... 0.97
Class 57: ... 0.61
Class 58: ... 0.95
Class 59: ... 0.83
Class 60: ... 0.84
Class 61: ... 0.90
Class 62: ... 0.86
Class 63: ... 0.96
Class 64: ... 0.89
Class 65: ... 1.00
Class 66: ... 0.89
Class 67: ... 1.00
Class 68: ... 1.00
Class 69: ... 0.86
Class 70: ... 0.87
Class 71: ... 0.87
Class 72: ... 0.86
Class 73: ... 0.95
Class 74: ... 0.91
Class 75: ... 0.94
Class 76: ... 1.00
Class 77: ... 0.77
Class 78: ... 0.59
Class 79: ... 0.94
Class 80: ... 0.68
Class 81: ... 0.96
Class 82: ... 1.00
Class 83: ... 0.97
Class 84: ... 0.98
Class 85: ... 1.00
Class 86: ... 0.97
Class 87: ... 1.00
Class 88: ... 0.98
Class 89: ... 0.79
Class 90: ... 0.89
Class 91: ... 1.00
Class 92: ... 0.89
Class 93: ... 1.00
Class 94: ... 0.88
Class 95: ... 0.93
Class 96: ... 1.00
Class 97: ... 0.89
Class 98: ... 0.80
Class 99: ... 1.00
Class 100: ... 0.86

--------------------------------------------------
Clip two-stream cnn classification.
Clip accuracy on testset split 1 of UCF101 is 0.835933
Expriment finished at 2016-11-05 10:54:34.538995 
Per class accuracy
Class 0: ... 0.85
Class 1: ... 0.87
Class 2: ... 0.79
Class 3: ... 0.90
Class 4: ... 0.92
Class 5: ... 0.98
Class 6: ... 0.85
Class 7: ... 0.67
Class 8: ... 1.00
Class 9: ... 0.97
Class 10: ... 0.96
Class 11: ... 1.00
Class 12: ... 0.54
Class 13: ... 0.80
Class 14: ... 0.74
Class 15: ... 0.99
Class 16: ... 0.76
Class 17: ... 0.98
Class 18: ... 0.86
Class 19: ... 0.36
Class 20: ... 0.94
Class 21: ... 0.89
Class 22: ... 0.63
Class 23: ... 0.63
Class 24: ... 0.79
Class 25: ... 1.00
Class 26: ... 0.86
Class 27: ... 0.98
Class 28: ... 0.93
Class 29: ... 0.94
Class 30: ... 0.94
Class 31: ... 0.58
Class 32: ... 0.84
Class 33: ... 0.63
Class 34: ... 0.37
Class 35: ... 0.82
Class 36: ... 0.77
Class 37: ... 0.44
Class 38: ... 0.93
Class 39: ... 0.58
Class 40: ... 0.99
Class 41: ... 1.00
Class 42: ... 0.97
Class 43: ... 0.99
Class 44: ... 0.80
Class 45: ... 0.94
Class 46: ... 0.87
Class 47: ... 0.73
Class 48: ... 0.90
Class 49: ... 0.94
Class 50: ... 0.67
Class 51: ... 0.59
Class 52: ... 0.98
Class 53: ... 0.65
Class 54: ... 0.79
Class 55: ... 0.59
Class 56: ... 0.96
Class 57: ... 0.45
